uuid,name,type,timestamp,temperature,previous_timestamp,previous_temperature,gap_sec,threshold_temp,expected_interval_sec,status,reason
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T17:52:47.345000,121.1999,2026-06-17T17:22:47.319000,116.0,1800.026,180.0,1800,OK,"prev_temp 116.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T18:22:47.370000,123.4,2026-06-17T17:52:47.345000,121.1999,1800.025,180.0,1800,OK,"prev_temp 121.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T18:52:47.396000,124.4,2026-06-17T18:22:47.370000,123.4,1800.026,180.0,1800,OK,"prev_temp 123.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T19:22:47.424000,124.9,2026-06-17T18:52:47.396000,124.4,1800.028,180.0,1800,OK,"prev_temp 124.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T19:52:47.450000,125.3,2026-06-17T19:22:47.424000,124.9,1800.026,180.0,1800,OK,"prev_temp 124.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T20:22:47.478000,125.6999,2026-06-17T19:52:47.450000,125.3,1800.028,180.0,1800,OK,"prev_temp 125.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T20:52:47.506000,125.9,2026-06-17T20:22:47.478000,125.6999,1800.028,180.0,1800,OK,"prev_temp 125.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T21:22:47.532000,114.0999,2026-06-17T20:52:47.506000,125.9,1800.026,180.0,1800,OK,"prev_temp 125.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T21:52:47.560000,114.4,2026-06-17T21:22:47.532000,114.0999,1800.028,180.0,1800,OK,"prev_temp 114.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T22:22:47.588000,117.9,2026-06-17T21:52:47.560000,114.4,1800.028,180.0,1800,OK,"prev_temp 114.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T22:52:47.614000,119.1999,2026-06-17T22:22:47.588000,117.9,1800.026,180.0,1800,OK,"prev_temp 117.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-17T23:22:47.639000,119.6999,2026-06-17T22:52:47.614000,119.1999,1800.025,180.0,1800,OK,"prev_temp 119.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T00:22:47.689000,116.0999,2026-06-17T23:22:47.639000,119.6999,3600.05,180.0,1800,WARNING,"prev_temp 119.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T00:52:47.716000,118.4,2026-06-18T00:22:47.689000,116.0999,1800.027,180.0,1800,OK,"prev_temp 116.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T01:22:48.790000,110.1999,2026-06-18T00:52:47.716000,118.4,1801.074,180.0,1800,OK,"prev_temp 118.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T01:52:47.766000,120.0,2026-06-18T01:22:48.790000,110.1999,1798.976,180.0,1800,OK,"prev_temp 110.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T02:22:47.791000,122.8,2026-06-18T01:52:47.766000,120.0,1800.025,180.0,1800,OK,"prev_temp 120.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T02:52:47.816000,123.9,2026-06-18T02:22:47.791000,122.8,1800.025,180.0,1800,OK,"prev_temp 122.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T03:22:47.841000,124.5999,2026-06-18T02:52:47.816000,123.9,1800.025,180.0,1800,OK,"prev_temp 123.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T03:52:47.872000,124.6999,2026-06-18T03:22:47.841000,124.5999,1800.031,180.0,1800,OK,"prev_temp 124.5999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T04:22:47.895000,124.9,2026-06-18T03:52:47.872000,124.6999,1800.023,180.0,1800,OK,"prev_temp 124.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T04:52:47.922000,124.9,2026-06-18T04:22:47.895000,124.9,1800.027,180.0,1800,OK,"prev_temp 124.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T05:22:47.948000,124.8,2026-06-18T04:52:47.922000,124.9,1800.026,180.0,1800,OK,"prev_temp 124.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T05:52:47.974000,124.6999,2026-06-18T05:22:47.948000,124.8,1800.026,180.0,1800,OK,"prev_temp 124.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T06:22:48.001000,124.6999,2026-06-18T05:52:47.974000,124.6999,1800.027,180.0,1800,OK,"prev_temp 124.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T06:52:48.028000,124.8,2026-06-18T06:22:48.001000,124.6999,1800.027,180.0,1800,OK,"prev_temp 124.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T07:22:48.053000,124.8,2026-06-18T06:52:48.028000,124.8,1800.025,180.0,1800,OK,"prev_temp 124.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T07:52:48.078000,124.9,2026-06-18T07:22:48.053000,124.8,1800.025,180.0,1800,OK,"prev_temp 124.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T08:22:48.104000,124.9,2026-06-18T07:52:48.078000,124.9,1800.026,180.0,1800,OK,"prev_temp 124.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T08:52:48.130000,124.6999,2026-06-18T08:22:48.104000,124.9,1800.026,180.0,1800,OK,"prev_temp 124.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T09:22:48.748000,125.3,2026-06-18T08:52:48.130000,124.6999,1800.618,180.0,1800,OK,"prev_temp 124.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T09:52:48.182000,102.8,2026-06-18T09:22:48.748000,125.3,1799.434,180.0,1800,OK,"prev_temp 125.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T10:22:48.206000,83.5,2026-06-18T09:52:48.182000,102.8,1800.024,180.0,1800,OK,"prev_temp 102.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T10:52:48.986000,72.19999,2026-06-18T10:22:48.206000,83.5,1800.78,180.0,1800,OK,"prev_temp 83.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T11:22:48.255000,106.6999,2026-06-18T10:52:48.986000,72.19999,1799.269,180.0,1800,OK,"prev_temp 72.19999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T11:52:48.282000,,2026-06-18T11:22:48.255000,106.6999,1800.027,180.0,1800,OK,"prev_temp 106.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T12:52:48.332000,115.6999,2026-06-18T11:52:48.282000,,3600.05,180.0,,UNKNOWN_TEMP,"previous temperature missing, cannot determine expected interval"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T13:52:48.385000,119.0,2026-06-18T12:52:48.332000,115.6999,3600.053,180.0,1800,WARNING,"prev_temp 115.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T14:22:48.411000,107.3,2026-06-18T13:52:48.385000,119.0,1800.026,180.0,1800,OK,"prev_temp 119.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T14:52:48.438000,115.6999,2026-06-18T14:22:48.411000,107.3,1800.027,180.0,1800,OK,"prev_temp 107.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T15:22:48.464000,118.1999,2026-06-18T14:52:48.438000,115.6999,1800.026,180.0,1800,OK,"prev_temp 115.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T15:52:48.493000,119.1999,2026-06-18T15:22:48.464000,118.1999,1800.029,180.0,1800,OK,"prev_temp 118.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T16:22:48.518000,120.3,2026-06-18T15:52:48.493000,119.1999,1800.025,180.0,1800,OK,"prev_temp 119.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T16:52:48.543000,78.0,2026-06-18T16:22:48.518000,120.3,1800.025,180.0,1800,OK,"prev_temp 120.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T17:22:48.571000,65.69999,2026-06-18T16:52:48.543000,78.0,1800.028,180.0,1800,OK,"prev_temp 78.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T17:52:49.094000,,2026-06-18T17:22:48.571000,65.69999,1800.523,180.0,1800,OK,"prev_temp 65.69999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T18:22:48.620000,105.9,2026-06-18T17:52:49.094000,,1799.526,180.0,,UNKNOWN_TEMP,"previous temperature missing, cannot determine expected interval"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T18:52:48.646000,115.4,2026-06-18T18:22:48.620000,105.9,1800.026,180.0,1800,OK,"prev_temp 105.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T19:22:48.673000,119.0,2026-06-18T18:52:48.646000,115.4,1800.027,180.0,1800,OK,"prev_temp 115.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T19:52:48.698000,120.5,2026-06-18T19:22:48.673000,119.0,1800.025,180.0,1800,OK,"prev_temp 119.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T20:22:48.723000,121.5,2026-06-18T19:52:48.698000,120.5,1800.025,180.0,1800,OK,"prev_temp 120.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T20:52:48.752000,121.8,2026-06-18T20:22:48.723000,121.5,1800.029,180.0,1800,OK,"prev_temp 121.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T21:22:48.779000,122.0,2026-06-18T20:52:48.752000,121.8,1800.027,180.0,1800,OK,"prev_temp 121.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T21:52:48.805000,122.0,2026-06-18T21:22:48.779000,122.0,1800.026,180.0,1800,OK,"prev_temp 122.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T22:52:48.858000,110.1999,2026-06-18T21:52:48.805000,122.0,3600.053,180.0,1800,WARNING,"prev_temp 122.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T23:22:48.886000,113.4,2026-06-18T22:52:48.858000,110.1999,1800.028,180.0,1800,OK,"prev_temp 110.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-18T23:52:48.913000,117.4,2026-06-18T23:22:48.886000,113.4,1800.027,180.0,1800,OK,"prev_temp 113.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T00:22:48.936000,118.8,2026-06-18T23:52:48.913000,117.4,1800.023,180.0,1800,OK,"prev_temp 117.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T00:52:48.963000,120.0,2026-06-19T00:22:48.936000,118.8,1800.027,180.0,1800,OK,"prev_temp 118.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T01:22:48.989000,83.4,2026-06-19T00:52:48.963000,120.0,1800.026,180.0,1800,OK,"prev_temp 120.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T01:52:49.015000,73.4,2026-06-19T01:22:48.989000,83.4,1800.026,180.0,1800,OK,"prev_temp 83.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T02:22:49.041000,66.59999,2026-06-19T01:52:49.015000,73.4,1800.026,180.0,1800,OK,"prev_temp 73.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T02:52:49.068000,69.09999,2026-06-19T02:22:49.041000,66.59999,1800.027,180.0,1800,OK,"prev_temp 66.59999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T03:22:49.094000,108.4,2026-06-19T02:52:49.068000,69.09999,1800.026,180.0,1800,OK,"prev_temp 69.09999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T03:52:49.120000,100.5,2026-06-19T03:22:49.094000,108.4,1800.026,180.0,1800,OK,"prev_temp 108.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T04:22:49.147000,117.5,2026-06-19T03:52:49.120000,100.5,1800.027,180.0,1800,OK,"prev_temp 100.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T04:52:49.171000,122.0999,2026-06-19T04:22:49.147000,117.5,1800.024,180.0,1800,OK,"prev_temp 117.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T05:22:49.197000,123.9,2026-06-19T04:52:49.171000,122.0999,1800.026,180.0,1800,OK,"prev_temp 122.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T05:52:49.226000,124.8,2026-06-19T05:22:49.197000,123.9,1800.029,180.0,1800,OK,"prev_temp 123.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T06:22:49.906000,120.0999,2026-06-19T05:52:49.226000,124.8,1800.68,180.0,1800,OK,"prev_temp 124.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T06:52:49.278000,130.0,2026-06-19T06:22:49.906000,120.0999,1799.372,180.0,1800,OK,"prev_temp 120.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T07:22:49.302000,152.1999,2026-06-19T06:52:49.278000,130.0,1800.024,180.0,1800,OK,"prev_temp 130.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T07:52:49.329000,115.6999,2026-06-19T07:22:49.302000,152.1999,1800.027,180.0,1800,OK,"prev_temp 152.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T08:22:49.356000,120.6999,2026-06-19T07:52:49.329000,115.6999,1800.027,180.0,1800,OK,"prev_temp 115.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T08:22:59.875000,120.6999,2026-06-19T08:22:49.356000,120.6999,10.519,180.0,1800,OK,"prev_temp 120.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T08:52:49.882000,,2026-06-19T08:22:59.875000,120.6999,1790.007,180.0,1800,OK,"prev_temp 120.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T09:22:50.175000,121.0999,2026-06-19T08:52:49.882000,,1800.293,180.0,,UNKNOWN_TEMP,"previous temperature missing, cannot determine expected interval"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T09:52:49.434000,121.0,2026-06-19T09:22:50.175000,121.0999,1799.259,180.0,1800,OK,"prev_temp 121.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T10:22:50.108000,120.6999,2026-06-19T09:52:49.434000,121.0,1800.674,180.0,1800,OK,"prev_temp 121.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T11:22:49.511000,121.0,2026-06-19T10:22:50.108000,120.6999,3599.403,180.0,1800,WARNING,"prev_temp 120.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T11:52:49.538000,121.0,2026-06-19T11:22:49.511000,121.0,1800.027,180.0,1800,OK,"prev_temp 121.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T12:22:49.562000,121.0,2026-06-19T11:52:49.538000,121.0,1800.024,180.0,1800,OK,"prev_temp 121.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T12:52:50.517000,120.6999,2026-06-19T12:22:49.562000,121.0,1800.955,180.0,1800,OK,"prev_temp 121.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T13:52:49.639000,120.6999,2026-06-19T12:52:50.517000,120.6999,3599.122,180.0,1800,WARNING,"prev_temp 120.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T16:22:49.768000,121.0999,2026-06-19T13:52:49.639000,120.6999,9000.129,180.0,1800,DELAY,"prev_temp 120.6999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T16:52:49.795000,120.9,2026-06-19T16:22:49.768000,121.0999,1800.027,180.0,1800,OK,"prev_temp 121.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T17:22:50.590000,120.9,2026-06-19T16:52:49.795000,120.9,1800.795,180.0,1800,OK,"prev_temp 120.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T17:52:50.896000,121.0,2026-06-19T17:22:50.590000,120.9,1800.306,180.0,1800,OK,"prev_temp 120.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T18:22:49.873000,121.3,2026-06-19T17:52:50.896000,121.0,1798.977,180.0,1800,OK,"prev_temp 121.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T18:52:50.863000,120.5,2026-06-19T18:22:49.873000,121.3,1800.99,180.0,1800,OK,"prev_temp 121.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T19:22:49.922000,120.0999,2026-06-19T18:52:50.863000,120.5,1799.059,180.0,1800,OK,"prev_temp 120.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T19:52:49.949000,119.9,2026-06-19T19:22:49.922000,120.0999,1800.027,180.0,1800,OK,"prev_temp 120.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T20:22:49.975000,119.8,2026-06-19T19:52:49.949000,119.9,1800.026,180.0,1800,OK,"prev_temp 119.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T20:52:50.001000,119.8,2026-06-19T20:22:49.975000,119.8,1800.026,180.0,1800,OK,"prev_temp 119.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T21:22:50.029000,119.1999,2026-06-19T20:52:50.001000,119.8,1800.028,180.0,1800,OK,"prev_temp 119.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T21:52:50.057000,118.8,2026-06-19T21:22:50.029000,119.1999,1800.028,180.0,1800,OK,"prev_temp 119.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T22:22:50.079000,119.5,2026-06-19T21:52:50.057000,118.8,1800.022,180.0,1800,OK,"prev_temp 118.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T23:22:50.130000,65.09999,2026-06-19T22:22:50.079000,119.5,3600.051,180.0,1800,WARNING,"prev_temp 119.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-19T23:52:50.156000,110.3,2026-06-19T23:22:50.130000,65.09999,1800.026,180.0,1800,OK,"prev_temp 65.09999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T00:22:50.181000,116.9,2026-06-19T23:52:50.156000,110.3,1800.025,180.0,1800,OK,"prev_temp 110.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T01:22:50.233000,120.1999,2026-06-20T00:22:50.181000,116.9,3600.052,180.0,1800,WARNING,"prev_temp 116.9 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T01:52:50.259000,120.5999,2026-06-20T01:22:50.233000,120.1999,1800.026,180.0,1800,OK,"prev_temp 120.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T02:22:50.974000,121.0,2026-06-20T01:52:50.259000,120.5999,1800.715,180.0,1800,OK,"prev_temp 120.5999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T03:22:51.373000,121.5,2026-06-20T02:22:50.974000,121.0,3600.399,180.0,1800,WARNING,"prev_temp 121.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T03:52:50.364000,122.0,2026-06-20T03:22:51.373000,121.5,1798.991,180.0,1800,OK,"prev_temp 121.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T04:22:50.389000,104.1999,2026-06-20T03:52:50.364000,122.0,1800.025,180.0,1800,OK,"prev_temp 122.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T04:52:50.413000,83.5,2026-06-20T04:22:50.389000,104.1999,1800.024,180.0,1800,OK,"prev_temp 104.1999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T05:22:50.442000,80.5,2026-06-20T04:52:50.413000,83.5,1800.029,180.0,1800,OK,"prev_temp 83.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T05:52:51.362000,79.19999,2026-06-20T05:22:50.442000,80.5,1800.92,180.0,1800,OK,"prev_temp 80.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T06:22:50.494000,78.8,2026-06-20T05:52:51.362000,79.19999,1799.132,180.0,1800,OK,"prev_temp 79.19999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T06:52:50.519000,78.59999,2026-06-20T06:22:50.494000,78.8,1800.025,180.0,1800,OK,"prev_temp 78.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T07:22:50.545000,68.0,2026-06-20T06:52:50.519000,78.59999,1800.026,180.0,1800,OK,"prev_temp 78.59999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T07:52:50.570000,127.5999,2026-06-20T07:22:50.545000,68.0,1800.025,180.0,1800,OK,"prev_temp 68.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T08:22:51.401000,144.6,2026-06-20T07:52:50.570000,127.5999,1800.831,180.0,1800,OK,"prev_temp 127.5999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T08:52:51.309000,151.6,2026-06-20T08:22:51.401000,144.6,1799.908,180.0,1800,OK,"prev_temp 144.6 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T09:22:50.649000,154.5,2026-06-20T08:52:51.309000,151.6,1799.34,180.0,1800,OK,"prev_temp 151.6 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T09:52:50.675000,156.3,2026-06-20T09:22:50.649000,154.5,1800.026,180.0,1800,OK,"prev_temp 154.5 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T10:22:50.701000,131.6,2026-06-20T09:52:50.675000,156.3,1800.026,180.0,1800,OK,"prev_temp 156.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T10:52:50.728000,118.4,2026-06-20T10:22:50.701000,131.6,1800.027,180.0,1800,OK,"prev_temp 131.6 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T11:22:51.739000,118.4,2026-06-20T10:52:50.728000,118.4,1801.011,180.0,1800,OK,"prev_temp 118.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T12:22:51.586000,104.0,2026-06-20T11:22:51.739000,118.4,3599.847,180.0,1800,WARNING,"prev_temp 118.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T14:22:51.685000,119.8,2026-06-20T12:22:51.586000,104.0,7200.099,180.0,1800,DELAY,"prev_temp 104.0 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T14:52:50.936000,120.0999,2026-06-20T14:22:51.685000,119.8,1799.251,180.0,1800,OK,"prev_temp 119.8 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T15:22:50.963000,120.4,2026-06-20T14:52:50.936000,120.0999,1800.027,180.0,1800,OK,"prev_temp 120.0999 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T15:52:50.989000,120.3,2026-06-20T15:22:50.963000,120.4,1800.026,180.0,1800,OK,"prev_temp 120.4 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T16:52:51.043000,120.4,2026-06-20T15:52:50.989000,120.3,3600.054,180.0,1800,WARNING,"prev_temp 120.3 <= threshold 180.0, expected 1800s"
076AAD0615E18000FC8B3004,omron_2,omron,2026-06-20T17:22:51.070000,120.9,2026-06-20T16:52:51.043000,120.4,1800.027,180.0,1800,OK,"prev_temp 120.4 <= threshold 180.0, expected 1800s"
